,RL Agent,QQQ
2013-06-12,1.05396959269114,1.6210279592302297
2013-06-13,0.9862512830762397,1.5180843172471692
2013-06-14,0.9953973532236394,1.5474984710943347
2013-06-17,1.024077426268076,1.5897767236519007
2013-06-18,1.032539366321249,1.5866247859909888
2013-06-19,1.0422909424835747,1.6156485808164305
2013-06-20,1.0372390938794587,1.5875152143362388
2013-06-21,1.0424756944288698,1.6138079254598012
2013-06-24,1.0321144384658423,1.5933946620735642
2013-06-25,1.015736274318347,1.5819968218918168
2013-06-26,0.9980354651869625,1.5654892928980961
2013-06-27,1.030671775617428,1.6117854916878074
2013-06-28,1.062688324399833,1.6683561019336401
2013-07-01,1.0902833168891297,1.68972447628606
2013-07-02,1.1231235948682883,1.7197607983268364
2013-07-03,1.1145849249428443,1.7144936317526662
2013-07-04,1.1139367254370018,1.7100255278326684
2013-07-05,1.1392838390167443,1.7455265188150297
2013-07-08,1.1268987877980479,1.7210537360203944
2013-07-09,1.151563688380191,1.765400760360162
2013-07-10,1.1418035539996236,1.758533205181519
2013-07-11,1.1447510133618095,1.7653616887217352
2013-07-12,1.1471237315262064,1.7694687373488298
2013-07-16,1.1668310554710208,1.7807970109548414
2013-07-17,1.1677352267911114,1.782738919033004
2013-07-18,1.171247678459406,1.806337116555288
2013-07-19,1.1583984159867495,1.7796735822292153
2013-07-22,1.1681301218417934,1.7879840482501344
2013-07-23,1.164837463162713,1.8026789152867086
2013-07-24,1.1573768362087948,1.796917873673153
2013-07-25,1.147092546655706,1.7763825114168317
2013-07-26,1.117658039223085,1.7235714742819606
2013-07-29,1.0593512637452787,1.666381197380343
2013-07-30,1.0962621301727422,1.6918372036614926
2013-07-31,1.071543469198597,1.6672582841905204
2013-08-01,1.1044479299221273,1.7084202552733923
2013-08-02,1.1358698430522776,1.7645785882613105
2013-08-05,1.1210292118996887,1.739192148555897
2013-08-06,1.1295197680393567,1.7566376351135642
2013-08-07,1.0822064069011008,1.686362766810301
2013-08-08,1.057071119509368,1.6596027445966495
2013-08-09,1.0607893823374233,1.6607775144081351
2013-08-12,1.0394315531049727,1.6490966430894896
2013-08-13,1.0741293422936058,1.6914931826499764
2013-08-14,1.0916397661376664,1.7138350125793034
2013-08-15,1.0678337060737821,1.677580224865338
2013-08-16,1.06672859727334,1.665037037721774
2013-08-19,1.071201930479743,1.6782132330561954
2013-08-20,1.048493606101731,1.6340870587702194
2013-08-21,1.0394696361064713,1.637496416585524
2013-08-22,1.0352055371507787,1.6302800755614104
2013-08-23,1.0554668759723609,1.6663104395961181
2013-08-26,1.0524416920987947,1.6633500482601777
2013-08-27,1.0483856429022398,1.6518949109501273
2013-08-28,1.018855788262562,1.6270220012241616
2013-08-29,1.026856087136123,1.6418120458189776
2013-08-30,1.0206503275030767,1.6331698282339753
2013-09-02,1.037806427250174,1.655621368465105
2013-09-03,1.0652202673904145,1.7050866583179642
2013-09-04,1.0747519261983458,1.7142875526841332
2013-09-05,1.0744841128225218,1.7156232547624326
2013-09-06,1.054793196051568,1.690738075589034
2013-09-09,1.1019457507625265,1.7327504504119382
2013-09-10,1.1337017884947078,1.7593578788181965
2013-09-11,1.1276764713079226,1.7595664594245555
2013-09-12,1.1243276755442129,1.754955529606771
2013-09-13,1.1241486975088317,1.7570780248918096
2013-09-17,1.125017451095938,1.7457339082128993
2013-09-18,1.1270472484387768,1.7693602182555148
2013-09-19,1.1486621755964355,1.8011748954489653
2013-09-20,1.1495897714785763,1.7982766851961312
2013-09-24,1.1475648267184229,1.7970801162693035
2013-09-25,1.1253377508713562,1.7834086164453105
2013-09-26,1.1558741740847953,1.8051929608019595
2013-09-27,1.1488272836543132,1.8004296754184792
2013-09-30,1.1292468927396564,1.7633148351757237
2013-10-01,1.125862333797624,1.7668424799939493
2013-10-02,1.1026842650125026,1.7285128453344902
2013-10-03,1.1098269590050898,1.7268978048656072
2013-10-04,1.0906156216642722,1.710681764589054
2013-10-07,1.0646962898038985,1.689824537799105
2013-10-08,1.07677655521298,1.6948610864098768
2013-10-09,1.0974170140318786,1.7123321839500494
2013-10-10,1.101083870818831,1.731467161507139
2013-10-11,1.123747791772905,1.7570866015929283
2013-10-15,1.1245818909110405,1.7615754325406283
2013-10-16,1.1232856187421585,1.7646980664727199
2013-10-17,1.1292328877364055,1.7792588034334744
2013-10-18,1.1300673187487256,1.7762130024488993
2013-10-21,1.1391017475954173,1.7923180220943125
2013-10-22,1.1402509389259694,1.7947185454405972
2013-10-23,1.1146713613865877,1.7596859376359648
2013-10-24,1.1196348472957418,1.767048678183331
2013-10-25,1.0910678779751362,1.7184739357965706
2013-10-28,1.1116389176631718,1.7560253539504085
2013-10-29,1.1009186707588146,1.7474795051321363
2013-10-30,1.1103089232660324,1.768992968678471
