Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2022-06-13,268.88519287109375,275.65100526877563,268.026036415278,273.12236921493223,94442000
2022-06-14,269.373291015625,272.05813948237414,266.86417093418396,271.0818309490108,64697500
2022-06-15,276.10009765625,280.0346206567708,270.0567442180036,272.8001991675697,86051400
2022-06-16,264.9604187011719,269.5197634095806,262.9003919574546,269.06089715251187,81910300
2022-06-17,268.1822509765625,270.62302283386526,264.1012875818511,265.7317064975655,82703400
2022-06-21,274.9483642578125,277.2666889435167,272.56161912710195,272.6692052020595,51633700
2022-06-22,274.5472717285156,278.9588669786876,271.84747084190786,272.4441495252506,67472900
2022-06-23,278.6361389160156,279.48715550416625,274.19516849475104,277.0319004058705,57457800
2022-06-24,288.1831970214844,288.60383944644434,281.228312899196,281.4630678512849,58422300
2022-06-27,286.07037353515625,290.1102547457504,284.9356747248623,289.54292026653025,54151500
2022-06-28,277.3547058105469,289.2005170658587,277.1688481902768,286.6083316408423,61609800
2022-06-29,277.6090393066406,279.1154533696027,274.71361851895705,277.21777106806496,57302700
2022-06-30,274.16571044921875,277.7458713905605,269.7638776306273,274.6254586265674,79313600
2022-07-01,275.9754943847656,276.3667626349435,270.98674210239966,272.8648714958489,56675100
2022-07-05,280.7000732421875,280.817450713564,270.7128086945748,272.23877552616864,61829300
2022-07-06,282.49993896484375,284.6030615113066,279.35997210727135,281.0815880088725,63194700
2022-07-07,288.5451354980469,289.2494301690379,283.3118377200295,283.3118377200295,56620100
2022-07-08,288.9071044921875,290.27655827441725,284.7693689215917,285.7084186791416,59895500
2022-07-11,282.7346496582031,286.71584060936414,281.8542889763099,286.4908771256319,55273900
2022-07-12,279.995849609375,285.90409926658936,278.40140223094676,283.98686375997,55797100
2022-07-13,279.4186706542969,281.7663097877222,273.91148173868027,274.47884602246756,73939400
2022-07-14,280.41644287109375,281.28701241969503,273.6962835914423,276.8166976405899,63741800
2022-07-15,285.50299072265625,285.61060664821235,281.7956594020621,283.40968932244186,63818100
2022-07-18,283.08685302734375,289.699395982923,281.9130484408819,288.29080659768897,59519600
2022-07-19,291.792724609375,292.0861981723975,285.1117307356843,286.71593944316743,55172600
2022-07-20,296.4195556640625,297.6031517796827,291.43080356302335,292.213369886789,67769400
2022-07-21,300.67462158203125,300.7333103156491,294.2185922174334,296.87925759821957,55049400
2022-07-22,295.4021911621094,301.8190848191565,293.57298929137545,299.7453366052368,57127700
2022-07-25,293.7197265625,295.9010908050179,291.71445838373495,295.4315510547604,40582400
2022-07-26,287.948486328125,292.27207975536754,287.13660542612814,292.01774195027826,50074100
2022-07-27,300.1170654296875,301.8093369479217,291.94921122660367,292.51657548555266,69304400
2022-07-28,303.0516662597656,303.62879215852263,296.1456785873792,299.90190755932855,55139900
2022-07-29,308.578369140625,309.48810428309446,303.1690048760981,304.5971771053359,57501000
2022-08-01,308.3925476074219,311.8553328130037,305.7123287529665,306.80789179268976,46358800
2022-08-02,307.4730224609375,311.6009662955933,305.0373502184947,306.0938072321731,48676500
2022-08-03,315.84625244140625,316.66792447631303,309.09675027637735,309.1554390037389,53735700
2022-08-04,317.32330322265625,317.6363296810012,313.7724858311615,315.9245054174753,38973700
2022-08-05,314.7311706542969,316.7657832691667,311.4444818490799,312.2270182736027,53894000
2022-08-08,313.71380615234375,319.3481631577194,312.24652816984775,315.6506238359034,43878500
2022-08-09,310.16302490234375,312.07049844322415,308.53926334826303,311.81616067728,39764200
2022-08-10,318.8199157714844,319.1133892616446,315.0343435779946,317.50915110060197,51459600
2022-08-11,317.01031494140625,323.1533181299497,316.306020251236,321.14804997763775,45897700
2022-08-12,323.1827392578125,323.3783584573444,318.0081293227505,319.06455658541415,40928400
2022-08-15,325.79449462890625,326.2933788391554,322.2143317388039,322.23391455605633,38266600
2022-08-16,325.0314636230469,327.12479483741953,321.9795297625626,324.8162616276614,41186900
2022-08-17,321.3240966796875,324.19996400230184,319.2405571039314,321.8914609008007,47842200
2022-08-18,322.0968933105469,323.2804893080499,319.66122117182294,321.27522114148155,41937200
2022-08-19,315.8170166015625,319.7102063828074,315.0540329597149,319.0548386895048,51770600
2022-08-22,307.5023193359375,311.786775764644,306.69043866447123,311.55202084313015,51098900
2022-08-23,307.2480773925781,310.08480942642404,306.4948554379968,307.267630356285,39497100
2022-08-24,308.13818359375,309.9575940568266,306.16223003707927,306.76870019143814,38057100
2022-08-25,313.586669921875,313.60625273552847,308.87183886814546,309.91847458385456,38098300
2022-08-26,300.73333740234375,314.49641386047045,300.6453042939879,313.2932350092391,69047700
2022-08-29,297.7694396972656,300.5181384539001,296.6640853502917,297.9748502855104,48321900
2022-08-30,294.45330810546875,300.03876727950114,291.9296033390162,299.4225058063858,51184500
2022-08-31,292.7415466308594,298.25852685545806,292.63396056107246,297.35858311354207,50044000
2022-09-01,292.86871337890625,293.2404286206423,286.55943523189086,290.24718357656326,57990700
2022-09-02,288.7309875488281,297.1238048523123,287.11695781383077,295.7445599043563,64666800
2022-09-06,286.6572570800781,290.12983361607974,284.52481979318225,289.2103368314818,57005400
2022-09-07,292.4481201171875,293.4458585804801,286.8724508266732,287.136580016848,49260400
2022-09-08,293.96429443359375,295.2848508232154,289.00491665759165,290.37437038125944,55649800
2022-09-09,300.39093017578125,300.8898142479484,293.96424537680053,296.2238511067321,56125200
2022-09-12,303.9613037109375,304.29388314509475,301.45715162282016,301.7701780967967,45905700
2022-09-13,287.2930603027344,296.40972542851875,286.40290801772255,295.21633806147366,79562200
2022-09-14,289.5722351074219,290.4525960345667,286.66702315154856,288.43753641284724,54907200
2022-09-15,284.749755859375,290.0612950429128,283.14551758745165,287.654967486875,65299400
2022-09-16,283.0086364746094,283.3999047048612,279.3893381781114,281.44353370174935,79920400
2022-09-19,285.21246337890625,285.36925788340324,280.3029681624726,280.3617623634722,52613800
2022-09-20,282.9390563964844,285.2321202645329,280.6361835251008,282.7038496549295,51271100
2022-09-21,277.8726806640625,288.0543044733363,277.7355041722187,283.7817367355488,82931000
2022-09-22,274.45269775390625,277.3533212370708,273.2277687603663,276.3439809426136,62757100
2022-09-23,269.98419189453125,272.2772556596518,266.5641693943949,271.9832547222794,74815200
2022-09-26,268.8670349121094,273.8843397574687,268.0732832419527,269.51380107029183,71176700
2022-09-27,268.9748229980469,274.5898784508138,266.65233247015317,272.23802072833854,69780100
2022-09-28,274.32537841796875,275.60910197606603,267.4755831066174,268.9552774161523,79652100
2022-09-29,266.41717529296875,270.70933165301625,263.44794834472293,270.3271394183976,81216000
2022-09-30,261.899658203125,269.6706014623193,261.74286368510326,265.59403371024285,78482400
2022-10-03,268.04388427734375,269.64119660919016,262.1642245952563,263.6733456205309,61267400
2022-10-04,276.4714660644531,277.17702658481915,273.394429101731,273.394429101731,66696900
2022-10-05,276.3244323730469,278.11771551770255,269.896006487799,272.6986300712985,55766300
2022-10-06,274.14898681640625,278.4803200815871,273.8255887335689,275.3249010031316,53489400
2022-10-07,263.7027893066406,269.631435237861,262.3700506590773,269.5040378040313,71354700
2022-10-10,261.0667419433594,264.29076431482383,258.3523093129113,263.898763004657,60393000
2022-10-11,257.48016357421875,262.26229280531123,255.7946594994157,259.39106542783674,66522500
2022-10-12,257.39190673828125,260.0377356635743,256.69615537970924,258.11705519917336,50580200
2022-10-13,263.42840576171875,264.7513354021037,249.16041655015908,250.04237462799918,112894100
2022-10-14,255.5104217529297,266.35840191000744,254.92247966216505,265.7606508158974,77244300
2022-10-17,263.94775390625,264.8198879587076,261.3900861479112,261.48808646646216,64576500
2022-10-18,266.0350036621094,271.65005933213615,263.3499388275687,270.9837051009925,69781000
2022-10-19,265.0649108886719,268.1909330831839,262.69346433762996,264.5161449146042,53115400
2022-10-20,263.7124938964844,269.3275790643008,262.5463890293998,264.1730683856996,60605500
2022-10-21,269.8960266113281,270.43498352357136,261.46850732075535,262.60524526278607,77897700
2022-10-24,272.865234375,273.79616260261975,266.5151907800213,270.16058119288914,63963600
2022-10-25,278.5096740722656,278.89186630999666,272.32623430491844,273.80595824255005,59014500
2022-10-26,272.3555908203125,278.2842647844963,271.86561924833825,272.8749594903856,63492400
2022-10-27,267.3970947265625,272.6985909980263,266.8777260296424,271.2384852078249,57760300
2022-10-28,275.5796813964844,276.05006498977406,266.60339635332474,266.76999988808325,62651300
2022-10-31,272.375244140625,274.1489390687213,270.45453379748034,273.3257903097287,47742000
2022-11-01,269.5921325683594,276.4125580935661,269.2295584053206,275.85398334783537,45895900
2022-11-02,260.3513488769531,272.63003817817383,260.28274566333494,269.56281062737315,79803100
2022-11-03,255.26541137695312,259.19499343700414,254.88324905468988,257.73488754278856,70038900
2022-11-04,259.3713684082031,261.26265167549707,253.88368030802116,260.20432613951994,78313200
2022-11-07,262.2230224609375,262.7620092159519,258.28366118491385,260.41993038858107,47333800
2022-11-08,264.13397216796875,267.3775826721657,260.19458026576467,263.7420007597473,63213800
2022-11-09,258.0386962890625,263.1735899964773,257.7545043372061,262.3896472598714,64862100
2022-11-10,277.07904052734375,277.37301163201465,268.35754885789333,270.47423052803595,99256700
2022-11-11,282.1844787597656,282.85086296610285,275.55027304466245,276.89279064960306,66961800
2022-11-14,279.7149353027344,283.4093096862538,278.7349922922583,280.1264946200614,55290700
2022-11-15,283.5858154296875,287.3781913426912,280.23439607313935,286.3492328999672,73985400
2022-11-16,279.7149353027344,283.67391343859424,278.891786762593,281.6258361353577,48859800
2022-11-17,279.0976257324219,280.57734956245355,275.0896615564988,275.24645606015395,55462100
2022-11-18,279.10748291015625,282.21388670262144,276.65762444048386,282.1159162882337,53588600
2022-11-21,276.23626708984375,278.8722873963505,275.4033091954977,277.7159613293996,40083500
2022-11-22,280.21478271484375,280.3715473171218,274.8348739670353,276.9711729681287,41873400
2022-11-23,283.0272521972656,283.6544004051931,280.0580249729799,280.23440760281903,46390000
2022-11-25,281.16534423828125,282.13547853360353,280.6753725892504,281.4299181627793,15498800
2022-11-28,277.0398254394531,281.20458541860216,276.1088970344746,279.18590415056076,38714200
2022-11-29,274.9426574707031,277.6668982383984,273.57074303831916,277.26511795721956,35618900
2022-11-30,287.4761657714844,287.583975090457,274.3547399128504,275.20728583941656,74718100
2022-12-01,287.82891845703125,289.81820196065985,285.0458833523066,287.7995213571941,51547300
2022-12-02,286.6824645996094,287.5644376913528,282.57649886143685,282.75291142308726,53583200
2022-12-05,281.87091064453125,285.82986012151235,280.41077476341746,284.55594576895356,41482100
2022-12-06,276.03045654296875,281.8513228749803,274.63895362772695,281.71414634645646,53937600
2022-12-07,274.90350341796875,276.90259620106474,273.18860257643723,274.84470921012746,45614300
2022-12-08,278.1568908691406,279.12702509377806,274.17832376133197,276.2557986169766,42594900
2022-12-09,276.3832092285156,279.9110109941769,275.9422227932472,277.1377547831242,47860500
2022-12-12,279.8521728515625,279.91099695807793,275.52084054701044,276.55957797238233,35732500
2022-12-13,282.86065673828125,290.9256016950821,280.1756213891042,290.7002039468558,80667700
2022-12-14,280.7635498046875,285.56526574307185,277.51013104110666,282.2726408759975,64984400
2022-12-15,271.3364562988281,277.33370321931454,270.140924533892,276.66731919054627,60554100
2022-12-16,268.7494201660156,272.198809432798,267.1422989779341,270.66032135090643,68300400
2022-12-19,264.97259521484375,269.10802565667643,263.7349008400756,269.019623198064,44167900
2022-12-20,264.766357421875,266.5148317784426,262.2222308566901,263.8037027848723,51064200
2022-12-21,268.6070556640625,269.91348741137045,264.962740308283,265.807524803152,46394700
2022-12-22,262.0355529785156,265.7191385524282,257.8116902008382,265.59143612286385,60278400
2022-12-23,262.6249084472656,263.2928880952417,258.8627528218721,260.7683968653958,39373600
2022-12-27,258.9118347167969,262.12394033758375,258.3715875212446,262.0158729122166,38009000
2022-12-28,255.4934539794922,260.76834274592,255.13001173332722,258.5090893374353,47139000
2022-12-29,261.72113037109375,262.66411958617937,257.60533632675293,258.30275324791415,45893600
2022-12-30,261.5639953613281,261.6916977675201,257.64467062067865,258.9511022085316,37858300
2023-01-03,259.79595947265625,265.3655246161398,257.4875729592384,263.89209024294956,42335300
2023-01-04,261.0335998535156,262.71333646732893,257.8804589796899,261.91768437745793,47754900
2023-01-05,256.9472961425781,259.5307225443291,256.6329862583549,259.3637501022572,45396700
2023-01-06,264.0393981933594,265.1592225809144,255.7292376503453,258.68593855497437,54659700
2023-01-09,265.74853515625,270.4144089720357,265.139520633471,266.03337744781555,45568700
2023-01-10,267.9980163574219,268.10608378456925,264.20639348493586,264.7171732050925,35247800
2023-01-11,272.6343994140625,272.7424668315669,268.28286475115624,269.06871422407676,44077000
2023-01-12,274.1078796386719,275.1393016249696,268.891924665212,273.1943575759975,60600000
2023-01-13,275.99383544921875,276.2394077827865,271.26902614954236,271.60300092594355,44802900
2023-01-17,276.5537414550781,277.84053805638007,274.6284328189318,275.7973594990596,36269700
2023-01-18,272.9585876464844,279.6479761696121,272.75231526276207,278.0959421055457,47754500
2023-01-19,270.2769775390625,272.4674941395841,269.0393130270576,271.32803460593385,44150400
2023-01-20,277.673583984375,278.00755881149314,270.8270250857129,271.88791451500214,60613600
2023-01-23,283.8423156738281,285.0701773331729,277.72267234899215,278.5183243060803,52799900
2023-01-24,283.2628173828125,284.4219117944799,281.7009806802241,282.2215929144203,44875100
2023-01-25,282.63421630859375,283.2530336172303,276.20020101188453,278.7443276488401,50872000
2023-01-26,288.1448059082031,288.32161082834824,283.4101631992241,286.0623569097901,51596300
2023-01-27,291.0130615234375,292.97764028486847,286.71062923956885,286.82849916891985,56441900
2023-01-30,285.1291198730469,289.16634470436463,284.75587509944233,287.74201315083116,49405800
2023-01-31,289.4021301269531,289.5003650731984,285.06042728762225,285.1684647445243,46705100
2023-02-01,295.5904846191406,298.0560101714726,287.12312638069733,289.19577221840314,67562200
2023-02-02,306.19921875,308.1244973652682,301.29760478441443,302.1227241909579,83070600
2023-02-03,300.7573547363281,306.8573933607601,299.14641574356017,299.53932549956994,76170800
2023-02-06,298.2132568359375,300.4921756026431,296.8675250573083,298.13468686819743,40802300
2023-02-07,304.3918151855469,305.5214418929414,296.96571042435426,298.0855046460118,67584000
2023-02-08,298.9793701171875,304.01851869676693,298.29178563789054,303.07552942331165,56720900
2023-02-09,296.3370666503906,303.51759995166015,294.8832974861869,303.37026253327383,49137800
2023-02-10,294.3921203613281,296.22899658819284,291.98549954330554,294.17601551245633,50050100
2023-02-13,299.10711669921875,299.6964963236013,294.61804703077416,295.7968062795393,39636700
2023-02-14,301.3172302246094,302.2700520050063,295.5806645487982,297.52560807354047,64079100
2023-02-15,303.6256408691406,303.79261326970317,298.8124291004657,299.5000136519383,43100600
2023-02-16,297.92840576171875,302.9675559028306,297.7810683260045,298.9892952530569,59498600
2023-02-17,295.8262634277344,296.5826154333962,292.82046042318797,295.7378609837291,58230700
2023-02-21,288.8225402832031,293.43931228140923,288.68503536043335,291.9953457183186,46526700
2023-02-22,289.03863525390625,291.11125135049537,287.3785638886052,289.40207750954767,51389200
2023-02-23,291.5631103515625,292.84990690607964,287.3687159540404,292.69273702453154,69294400
2023-02-24,286.68115234375,287.7813116176916,284.9130135302651,286.59274989963956,74332000
2023-02-27,288.7341613769531,291.2389874666619,288.14478171552315,289.8441532442757,48995000
2023-02-28,288.3608703613281,290.8755287965995,287.77149073307226,288.1054655277622,48243100
2023-03-01,286.04266357421875,288.7242942474746,285.06037424872636,288.06617718656577,58287000
2023-03-02,288.40997314453125,289.2154576380953,283.26278633831913,283.5476586547441,53565900
2023-03-03,294.3724670410156,294.60823687090186,289.6476576363505,290.15846728686057,60511500
2023-03-06,294.7064514160156,298.6159739722746,294.5100115246582,295.610170842958,56736300
2023-03-07,291.0916442871094,295.67894908673577,290.4826296406142,294.75559463008375,65955800
2023-03-08,292.54541015625,293.1445922476932,289.65747718019156,291.5139883921772,50876300
2023-03-09,287.476806640625,295.64946128035666,286.6614896876432,293.0463705042288,71456700
2023-03-10,283.4395446777344,289.1368401849636,282.290283068431,287.64374137344026,98593600
2023-03-13,285.5417175292969,289.2547703850332,280.1391256505903,281.6518597702146,97123600
2023-03-14,292.1033630371094,292.6534426444798,288.25280578551644,289.0975601907316,73602500
2023-03-15,293.63580322265625,293.9697780669856,288.04657337567556,289.49054018983065,83631500
2023-03-16,301.376220703125,301.7396629996078,291.92660108619316,292.72225313446495,98198100
2023-03-17,299.951904296875,303.6747898578038,297.9971578043189,301.28783359145183,89923700
2023-03-20,301.0163269042969,301.3409709723913,297.1204479696814,299.3340203226328,56359500
2023-03-21,305.3156433105469,305.7681875803213,301.4394288546656,302.9545049168714,49757000
2023-03-22,301.1639404296875,310.1461313695426,300.9967095272802,305.24674630503034,75791900
2023-03-23,304.73516845703125,309.06392675002587,302.0395384791688,304.90242937887336,74576000
2023-03-24,305.8567199707031,305.9550769566184,301.98050598303996,304.3121309910328,57195200
2023-03-27,303.7611999511719,307.6374139411915,302.90529001338837,306.5552168839652,50287400
2023-03-28,302.1477966308594,303.21032850507174,299.83583655813476,303.1808153987606,48585900
2023-03-29,307.6570739746094,308.27687909765626,305.0302879825297,305.8468671210992,53274300
2023-03-30,310.5691833496094,311.19883626176323,307.7456530010208,310.13630447837943,58354800
2023-03-31,315.73419189453125,315.9703267522427,310.49049687814465,310.7954756301641,62138100
2023-04-03,314.96673583984375,315.23238372987095,312.28095400776056,313.60907336391364,47126800
2023-04-04,313.9042663574219,316.4228175752134,312.68432153191435,315.4094944682387,45875400
2023-04-05,310.8052673339844,313.8944151110671,308.98521283558773,312.9499659209174,62795700
2023-04-06,312.9007873535156,313.39269239889046,307.75547979393593,309.1524733096397,46916500
2023-04-10,312.72369384765625,312.7729023639507,308.17849624864294,309.9690377341633,45134700
2023-04-11,310.71673583984375,312.74341230116863,310.20516538779697,312.68435607256504,40113600
2023-04-12,307.9718933105469,313.26479595734065,307.50950140584746,312.6745039478416,62813300
2023-04-13,314.002685546875,314.4748951839237,308.5523691390901,309.7329232552138,54613800
2023-04-14,313.4123840332031,315.1733824574707,310.5002845828092,312.4482393474442,56278300
2023-04-17,313.6780090332031,314.0321962818214,310.9233527595124,312.9991776615612,43007000
2023-04-18,313.6976318359375,316.21621297443687,312.49741249810626,315.79315187054,46746900
2023-04-19,313.5500793457031,314.6126109678501,311.1594282311205,311.2873283359622,38960100
2023-04-20,311.1593933105469,314.1009752977841,309.87060474616226,310.57894907359844,62462100
2023-04-21,311.48406982421875,312.26128813113644,309.0147271391236,310.7954208380183,59002300
2023-04-24,310.83477783203125,312.5957760942786,308.66053614083495,311.25780892138687,44043100
2023-04-25,304.97125244140625,309.8706370522582,304.87289546015705,309.2016534575712,57121600
2023-04-26,306.8208923339844,309.8411969526917,306.299474111822,308.3654816042881,55400500
2023-04-27,315.16357421875,315.6652969580338,309.9493626303256,310.58886321956294,65430400
2023-04-28,317.3377685546875,317.42630785671025,313.7960463562758,314.9274219134559,59712600
2023-05-01,316.9737854003906,318.39047437701817,315.8915882622026,316.8753983835549,41013400
2023-05-02,314.20928955078125,317.22959390769427,312.4679263755595,316.90491974602446,56519400
2023-05-03,312.153076171875,317.24920464975605,312.0448414621296,314.5732403099791,59882100
2023-05-04,311.05120849609375,313.0778546133292,310.01819002322304,311.9267837489298,50224500
2023-05-05,317.66241455078125,318.5183244180284,311.090541155538,313.3139612877414,51806100
2023-05-08,318.4494934082031,318.7938329476194,316.11786827688667,317.2000653906943,36465800
2023-05-09,316.4326477050781,317.652562439321,316.117821314468,316.78680487689167,31768800
2023-05-10,319.87603759765625,320.7319476003551,316.39334135789676,318.8725320578006,60446600
2023-05-11,320.9189147949219,321.45999842173046,318.8725726666331,320.4270096710937,44278500
2023-05-12,319.7677917480469,321.8731597479526,317.711632266649,321.4500985921904,48432800
2023-05-15,321.4992980957031,321.7354029027165,318.7150988111692,320.2400224191314,33375600
2023-05-16,321.8633117675781,323.5751317119794,320.74175385676267,320.7811146668355,40019200
2023-05-17,325.75921630859375,326.339660701836,321.7452840546371,322.92583823591684,47486100
2023-05-18,331.8096008300781,332.02604023945787,326.1330277171861,326.15269310949344,64213500
2023-05-19,331.0619812011719,332.73444053308907,329.99944936818474,332.0260959855992,61554900
2023-05-22,332.17364501953125,333.1869681863394,330.7962869086459,330.80613461682384,43015900
2023-05-23,327.9628601074219,331.6029688162419,327.60870294794546,330.45192802444745,48216700
2023-05-24,326.28057861328125,327.5201888136506,324.22441932796124,326.00511301581014,62891200
2023-05-25,334.219970703125,335.48909414755377,331.2193618866053,333.6493740514875,66862800
2023-05-26,342.75946044921875,343.5957051062899,335.1447792692735,335.24316629190025,63007000
2023-05-30,344.3139343261719,348.1999669375174,342.88739740362917,346.99971718896984,72652200
2023-05-31,342.3560485839844,344.9238084183942,340.90002892973666,342.7299012055345,65105400
2023-06-01,346.3110046386719,347.6391242615058,341.0476145726759,342.10029859057545,50488600
2023-06-02,348.9082946777344,350.0691835521868,346.3110512633068,348.0720499712707,53372100
2023-06-05,349.1541748046875,351.71208689590304,348.1211862791483,348.69178288810815,47266200
2023-06-06,349.09521484375,350.05935966776156,347.2161337208275,348.5442835224592,41390400
2023-06-07,343.172607421875,351.338218317684,342.5429546179051,349.3804460479306,69225900
2023-06-08,347.4325256347656,347.89491757581766,343.24151508717813,343.4677721917667,47153900
2023-06-09,348.7606201171875,351.8694630982026,347.31441831942885,348.888520211822,53196900
2023-06-12,354.6536560058594,354.75204301020216,349.44932274165876,350.4232850306058,44606500
2023-06-13,357.3788146972656,358.21502914217507,354.2010977267192,357.40832779504484,57097800
2023-06-14,359.9761047363281,360.2614180680653,354.5848446759908,357.38867940442117,69525600
2023-06-15,364.26556396484375,365.75109690887723,358.0872372843925,358.7070124731328,71138800
2023-06-16,361.9732360839844,366.81359489534935,361.53053956140593,366.685694780993,80932000
2023-06-20,361.455078125,362.85401808956453,358.48976795232016,360.51919447416657,49204700
2023-06-21,356.5292053222656,360.74568664113366,355.6031530175192,360.3122140702021,53378300
2023-06-22,360.7358703613281,360.89346942572644,354.87415926141705,355.27807826755804,47603000
2023-06-23,357.1597900390625,359.46506002591866,355.46531422846476,356.8346705164173,48922900
2023-06-26,352.37188720703125,359.4256337248402,352.28322644860583,356.62778399956727,52685500
2023-06-27,358.43060302734375,359.1596415732708,353.1895768193049,353.91858530054697,49428100
2023-06-28,359.13006591796875,361.08066255918993,356.5292303100963,356.6080599092529,46498000
2023-06-29,358.41094970703125,359.4749390241703,356.76574983665876,358.8345611644624,46151000
2023-06-30,363.9376525878906,364.9917504525924,361.7801507777104,362.0953789831637,58712500
2023-07-03,364.7947082519531,365.4251946785789,363.4942905371435,364.57797196615155,19432900
2023-07-05,364.784912109375,366.4892491183316,363.1889582949939,363.2283730989019,34460900
2023-07-06,362.0067138671875,362.45004768326476,359.11034243267966,361.07083034889985,49374700
2023-07-07,360.8049011230469,364.98199895223013,360.57833361949685,361.7802297300884,47133700
2023-07-10,360.92303466796875,361.60279715578974,358.01683206358047,360.52897686487853,48498800
2023-07-11,362.7061767578125,363.1593416977252,359.2088425864313,361.34665187339306,38214100
2023-07-12,367.28717041015625,368.6368341089447,364.8045492395434,366.8142830289248,61975400
2023-07-13,373.52325439453125,374.35078484648756,369.8880130841644,370.469253637395,46960000
2023-07-14,373.4444580078125,377.17819125743983,372.56765152989857,373.9567301781998,55148500
2023-07-17,376.931884765625,377.80869120494543,373.68087024397227,374.1635888076031,40868900
2023-07-18,380.0154724121094,381.3848587517647,374.3606656620196,376.2915701510062,55262000
2023-07-19,379.9267272949219,382.2221655977763,378.59675605453714,381.07937705383654,54093000
2023-07-20,371.1687316894531,378.3997993737195,370.14415731170806,376.9318911606439,71941700
2023-07-21,370.0555114746094,374.28185464657395,369.62203883827016,373.5528160865386,60499600
2023-07-24,370.6466064453125,371.976547851103,368.7846403737097,371.0308030549652,40380100
2023-07-25,373.1587829589844,374.82370522590776,371.3362315352572,371.3559539702874,38894400
2023-07-26,371.91741943359375,373.6118950482436,369.61214971331725,372.11446336784644,47075700
2023-07-27,371.03082275390625,379.0007607185373,369.7402660169507,377.38511452538506,63940200
2023-07-28,377.78900146484375,378.8135457676486,374.5773716566736,375.089643808076,56902900
2023-07-31,377.986083984375,379.16828770499615,376.6659735330055,378.0944671900319,44019900
2023-08-01,377.1092834472656,377.867845579835,375.04044210017304,376.63639597617123,41060600
2023-08-02,368.83392333984375,373.6316458629854,367.5926126020604,373.6316458629854,72687100
2023-08-03,368.2427978515625,370.370746094484,366.25275631246956,366.42024666499384,47666400
2023-08-04,366.5188293457031,372.4888948225332,366.0163882695865,370.1737634758146,61702800
2023-08-07,369.6220397949219,369.72056176974223,365.99665961314304,368.33148309942624,37230400
2023-08-08,366.47930908203125,367.1295179155835,363.34650930056284,367.109825550208,44726500
2023-08-09,362.4501037597656,366.92273715325285,361.6915416246747,366.7651079956974,51150900
2023-08-10,363.11993408203125,368.8042935359375,361.59294889306045,365.46461848678524,72035300
2023-08-11,360.8049011230469,362.53879192250747,359.2779155199014,360.55861118288215,48707200
2023-08-14,364.8538513183594,364.972065655942,359.2877057828268,360.0068530246826,42130800
2023-08-15,360.982177734375,364.6765260693381,360.31224638714207,363.87851916947704,45539900
2023-08-16,357.1597900390625,361.9772051223847,357.0612680605431,360.4403584644806,53190500
2023-08-17,353.2585144042969,358.9034897078548,352.84476421055285,358.55867783661154,62604300
2023-08-18,352.8152160644531,354.0762191631118,349.4459569685998,349.98781279310265,61191400
2023-08-21,358.4995422363281,359.1793047082573,353.82003453040886,354.2830607060029,50696500
2023-08-22,357.9873046875,361.12010503873574,357.2976809330937,361.11024382191454,44530200
2023-08-23,363.63226318359375,364.7258060263344,358.95275485634835,359.16949118146084,51770600
2023-08-24,355.859375,367.2084035049508,355.65249988869135,367.1099115903095,66842500
2023-08-25,358.6177978515625,360.31227361851654,353.25852705676294,356.69675461100496,69960500
2023-08-28,361.3171081542969,362.25299164129996,358.84434818645246,361.543675598097,40910000
2023-08-29,369.2082824707031,369.5629555891602,360.79504044961345,361.12012991556895,58492400
2023-08-30,371.2672119140625,371.8484825028727,368.3117332773397,369.31661525522287,41731500
2023-08-31,372.3804931640625,374.0848302124289,371.2771191466156,371.3460875388778,35730700
2023-09-01,371.98638916015625,375.178296466728,370.49878862582227,374.7546850777069,39801200
2023-09-05,372.45928955078125,373.6808778090351,370.25251164804223,371.17856405822965,32344200
2023-09-06,369.1787109375,372.02583670551144,367.1690069344536,371.6810248213159,42998700
2023-09-07,366.53851318359375,367.31679775962476,363.67169486754943,364.7159617375561,52060700
2023-09-08,367.05072021484375,369.2870515634828,366.0852831280039,366.4892021383954,35800100
2023-09-11,371.3755798339844,371.8878519533423,368.11470427733195,370.0850232874993,39936600
2023-09-12,367.25762939453125,371.35589664472434,366.97192471288514,369.700805786122,41391000
2023-09-13,368.65655517578125,370.2623700891692,366.36114660051237,367.4940740958543,46300700
2023-09-14,371.67120361328125,372.65636335149674,368.3413889524518,370.41020035095295,48039400
2023-09-15,365.30706787109375,370.73530746731313,364.37115412530136,370.3313883804284,69811200
2023-09-18,365.6878662109375,366.8027128907005,364.0797266716834,364.36584496048613,36903500
2023-09-19,364.9084777832031,365.7076098566791,361.8796522113721,364.36586764726064,37621700
2023-09-20,359.6499328613281,366.3291067165045,359.57098915058174,365.9739503427575,45514200
2023-09-21,353.0595397949219,356.7493907409862,352.891837088586,355.96010412579864,69734800
2023-09-22,353.1088562011719,356.9466585342557,352.7931415827631,354.8057846398653,51589700
2023-09-25,354.78607177734375,354.87489098622916,351.1554436001717,352.1420293075471,39168000
2023-09-26,349.45849609375,352.74384318235934,348.47191043969156,352.20120300770435,53657700
2023-09-27,350.2773742675781,352.1913528189911,346.64671622794873,350.6128097723963,56066000
2023-09-28,353.2075500488281,355.3385787373545,348.50151707108864,349.3598417980911,56453300
